make,model,version,price,fuel,year,kms,shift,is_professional,dealer,province,publish_date,insert_date
5,475,429,815,1,34,1817,1,1,1976,7,3382,36
33,161,1614,892,5,39,228,1,1,2356,4,3911,34
6,384,505,352,1,33,1489,1,1,1519,29,3233,25
54,392,3196,19,1,19,1937,2,0,661,29,612,42
5,562,472,970,5,31,1685,1,1,2768,29,648,31
33,152,1525,210,1,26,1814,2,0,1479,45,1722,47
30,326,1396,1105,6,38,452,1,0,1481,2,2083,10
39,10,2115,430,5,38,624,2,1,1574,29,4862,60
54,528,3371,473,1,34,1789,2,1,2580,31,867,15
37,417,1856,716,5,40,9,2,1,2446,7,4122,57
20,593,1157,320,5,39,318,2,1,2102,2,2212,11
39,11,2120,37,1,24,1834,2,0,200,38,4838,59
39,1,2097,338,5,39,290,2,1,2142,29,3282,27
55,454,3392,840,1,36,1589,1,1,994,24,2830,32
33,549,1706,727,1,36,985,2,1,1557,7,3545,35
39,13,2146,148,5,28,1350,2,1,2583,10,272,6
5,468,327,555,1,35,1364,2,1,1365,7,2817,21
38,302,2018,153,1,30,52,2,0,233,3,1280,17
5,468,319,1030,1,27,1943,2,0,125,18,2730,37
54,514,3321,888,1,39,367,1,1,2712,7,3872,62
5,472,352,170,1,26,1869,2,0,1895,41,331,34
53,135,2974,823,6,39,168,1,1,2770,7,3249,31
3,410,247,671,1,34,1475,2,1,1100,5,857,2
5,472,364,81,1,19,2081,2,0,168,1,301,23
39,28,2242,130,1,29,1651,2,0,1661,7,4528,50
54,272,3103,388,1,33,1281,2,1,1973,29,3837,45
45,299,2692,11,5,20,1892,2,0,164,25,3857,40
26,399,1273,145,5,35,1203,2,1,2582,25,4676,59
40,142,2357,1037,5,32,812,1,1,1135,7,4059,50
16,247,912,42,1,26,2001,2,0,655,6,1571,19
38,513,2061,11,5,17,1805,2,0,511,35,623,26
3,57,141,277,1,26,1578,2,1,1269,2,4822,55
3,409,239,877,5,39,358,2,1,2465,18,2259,13
5,472,371,523,1,36,1647,2,1,1971,29,1235,8
41,315,2501,59,1,18,1539,2,0,421,32,3404,54
39,391,2325,226,1,36,1290,2,1,1386,35,81,11
5,472,353,36,5,20,1539,2,0,651,7,853,6
50,457,2914,516,5,36,913,1,1,2476,16,1665,9
54,133,3054,321,1,12,1971,2,0,1878,46,7,21
54,479,3298,564,1,36,1589,1,1,1018,29,1709,11
50,456,2913,177,1,27,1717,2,1,1551,29,361,43
33,151,1499,228,1,29,1822,2,1,2043,25,2465,19
3,60,204,473,1,28,1633,2,0,655,35,277,31
37,356,1816,100,5,28,1178,2,0,1622,16,4601,54
3,409,242,686,1,37,1208,2,1,1504,31,3045,29
38,191,1984,487,5,38,687,2,0,701,4,4669,56
54,464,3290,649,5,37,831,2,1,1979,44,3654,33
24,569,1228,490,1,30,1545,1,0,734,29,275,24
33,18,1464,326,5,9,2077,1,0,160,6,1495,8
39,391,2323,191,1,36,1814,2,1,1842,44,1568,57
33,171,1665,659,5,33,743,2,1,1852,23,3973,39
38,582,1890,44,1,27,2031,2,0,544,7,932,15
38,79,1894,177,1,28,1651,2,0,485,4,13,6
5,474,417,669,5,34,1234,1,1,1501,44,3456,44
5,472,364,196,1,28,1895,2,0,477,0,43,14
41,466,2594,111,1,28,1943,2,1,811,46,3758,32
38,83,1915,439,1,36,669,2,1,1031,48,1271,1
37,417,1843,375,1,35,1509,2,1,1121,7,4699,51
37,303,1796,254,5,31,1445,2,1,1468,7,2135,12
38,191,1962,655,5,40,9,2,1,2837,1,3169,45
54,400,3273,552,5,39,379,1,1,2439,32,2276,15
45,299,2728,5,1,22,1935,2,0,9,38,4718,63
16,362,1008,59,1,25,1781,2,0,419,21,1736,3
54,514,3326,751,1,38,103,2,1,2479,7,1890,14
26,378,1266,841,7,40,181,1,1,2736,43,4038,49
54,272,3154,592,1,37,985,1,1,2543,29,1467,2
37,303,1787,457,5,38,548,2,0,1796,20,300,26
53,87,2958,323,1,36,1591,2,1,1731,29,4855,63
8,277,674,76,1,28,1904,1,1,2498,29,4812,62
54,272,3156,567,1,35,1400,2,1,1982,46,1630,17
54,464,3279,326,5,29,1405,2,0,1680,32,208,16
9,459,734,122,1,29,1766,2,1,1978,38,1869,12
29,218,1334,177,1,19,1922,2,0,1418,23,379,18
33,151,1505,352,1,33,1787,2,0,328,5,3902,58
3,62,225,925,1,33,1741,1,0,327,9,1539,28
39,236,2316,30,1,20,1904,2,0,321,46,971,21
45,338,2757,781,5,40,1,2,1,2630,7,3505,47
5,468,327,779,1,38,256,1,1,2322,29,1926,11
54,272,3093,177,1,26,1987,2,0,656,29,1015,25
54,501,3300,598,5,40,108,2,1,2688,38,3929,35
5,558,449,893,1,38,885,1,1,2033,25,1760,18
41,370,2523,252,1,35,1532,2,0,346,23,2746,35
5,472,314,23,1,25,1956,2,0,532,17,3622,37
15,390,825,101,5,32,1545,2,0,1801,16,1915,22
33,159,1608,1120,5,34,760,1,0,318,29,1885,49
9,222,719,340,5,38,526,2,1,1068,7,3972,49
54,119,3042,355,1,33,1685,2,0,147,29,936,16
5,472,314,202,1,27,1772,2,0,178,29,2088,6
41,466,2592,95,1,25,1651,2,0,215,38,4156,55
5,468,327,323,1,31,1348,2,1,2685,39,3473,35
5,470,340,650,1,37,744,2,1,1358,29,3523,34
8,112,632,350,1,36,1524,2,1,1528,29,3341,32
3,56,113,749,5,38,575,1,1,2219,29,3861,63
16,247,861,100,5,28,1607,2,0,477,6,4363,57
20,506,1143,570,1,37,798,2,1,1702,17,1511,19
38,83,1937,19,1,22,2017,2,0,244,29,358,26
54,272,3120,487,5,38,653,2,1,2290,29,4904,63
54,272,3115,495,5,38,803,2,1,1550,7,2911,21
41,370,2562,367,1,36,1091,2,1,2707,38,3759,45
54,272,3167,124,1,29,2063,2,0,576,20,1198,14
16,102,869,289,1,34,1611,2,1,2473,31,3789,36
54,272,3136,584,5,36,1249,2,1,1390,29,598,2
16,247,914,424,5,38,482,2,1,1995,43,2543,12
3,57,172,989,1,39,20,1,1,1172,17,4746,55
53,89,2967,121,5,28,1518,1,1,2778,29,3941,47
16,243,902,278,1,36,1315,2,1,933,27,1652,18
3,57,173,925,5,39,509,1,1,2417,29,2016,10
3,60,216,624,1,36,1677,1,1,2870,30,2223,18
39,30,2247,29,1,21,1978,2,0,455,29,4157,51
33,162,1628,960,1,37,1238,1,1,2388,44,3411,37
39,28,2213,352,1,37,1190,2,1,1726,38,4490,50
39,21,2177,859,1,40,1,2,1,2122,29,4620,50
3,56,102,191,1,27,1828,2,1,2563,12,1880,27
54,272,3108,423,1,37,1416,2,1,1018,29,1930,19
3,56,92,454,1,35,1065,2,0,1348,44,611,12
6,201,496,230,1,30,1483,1,1,2062,2,4955,62
24,569,1227,421,1,30,1629,1,1,2281,29,4143,51
41,175,2424,450,5,39,340,2,1,2590,7,4505,56
8,103,544,302,5,39,178,2,1,2479,0,1759,19
37,356,1815,83,5,26,1860,2,1,2576,9,3209,27
37,371,1821,95,5,27,1524,2,1,2273,38,3801,34
54,519,3348,114,1,24,1985,2,0,1770,38,4864,60
55,564,3427,661,1,35,1350,1,1,2317,12,2054,15
33,161,1622,675,1,34,1175,1,1,833,31,3548,30
20,596,1171,45,5,30,1864,2,0,731,44,1596,18
41,370,2569,490,5,37,568,2,1,2836,17,3009,34
45,299,2733,158,1,29,1766,2,0,1647,4,143,24
39,391,2324,671,1,40,9,2,1,2511,31,4506,47
3,56,89,932,5,39,9,1,1,2805,8,4859,62
9,340,731,237,1,36,1070,2,1,2473,29,4210,51
33,150,1486,853,5,38,707,1,1,1987,43,2605,39
33,150,1496,892,5,40,105,1,1,1227,38,2018,15
46,381,2838,94,1,25,1717,2,1,2905,29,4190,62
33,152,1540,957,1,38,654,1,1,1979,44,419,26
3,54,52,706,5,39,393,2,1,2157,30,2177,15
53,264,2989,612,5,34,967,1,1,2025,0,2453,17
33,158,1584,781,1,35,912,1,1,1719,41,2646,19
5,472,376,383,5,29,1701,2,0,410,35,3749,55
33,158,1598,87,1,21,2046,2,0,1306,17,1818,41
15,36,779,452,5,40,2,2,1,2683,35,2299,16
48,69,2880,165,1,27,1753,2,0,695,7,4091,46
37,555,1881,716,1,38,668,2,1,1954,28,1614,9
45,299,2694,56,1,26,2001,2,0,1423,32,497,16
45,338,2787,906,5,39,226,1,1,2421,7,3526,52
2,440,40,1132,5,32,1115,1,1,1014,44,3260,23
45,84,2671,643,5,39,487,2,1,1009,20,3912,52
38,490,2060,631,5,26,1304,1,0,293,7,2707,17
3,56,68,583,1,37,885,2,1,1122,42,2072,14
8,111,607,485,1,38,631,2,1,1851,26,3775,56
39,13,2143,86,1,27,1741,2,0,587,14,188,20
39,14,2159,312,5,36,850,2,1,976,40,2930,25
20,597,1187,653,1,37,349,1,1,2473,46,1841,14
18,68,1072,130,5,24,1852,2,0,614,31,564,15
25,442,1248,668,5,40,23,2,1,2520,44,2577,35
26,485,1286,209,1,31,1239,2,1,1362,44,1230,16
5,561,467,516,1,29,1834,1,1,2481,26,3239,60
45,299,2637,236,1,34,1408,2,0,764,31,2120,45
15,507,848,731,1,40,9,2,1,1273,7,3947,35
33,169,1654,756,1,31,1708,1,1,1015,29,4480,50
20,322,1120,570,5,38,499,2,0,1415,29,935,53
37,303,1784,254,1,32,1477,2,0,1627,40,1244,24
39,42,2093,261,1,32,1908,1,0,796,34,874,53
38,361,2050,469,5,39,778,2,1,2406,7,2258,33
38,191,1995,256,5,27,1486,2,0,601,49,798,24
20,460,1124,81,5,21,1776,2,0,3,29,27,8
45,338,2786,362,1,34,1303,2,1,1023,7,3565,33
8,111,613,294,5,36,1437,2,1,1494,7,4526,52
33,257,1683,1079,1,39,248,1,1,838,29,2644,29
25,442,1247,666,5,40,1,2,1,1025,45,1900,10
16,362,1038,9,1,13,1925,2,0,195,27,2514,14
40,142,2356,920,1,32,1753,1,1,1590,44,1264,21
5,472,358,72,1,25,2001,2,0,699,5,604,3
50,455,2911,671,5,40,18,2,1,2842,10,541,14
26,492,1302,783,1,38,617,2,0,32,29,1656,50
16,524,1056,421,1,36,1219,2,0,1887,29,4258,47
16,324,991,578,1,37,1072,2,1,2873,38,3508,49
39,10,2103,388,5,36,1133,2,1,2042,29,4795,61
39,32,2255,107,1,25,1967,2,1,2640,46,3061,43
8,308,688,210,1,31,1784,2,0,388,18,263,17
53,576,3025,619,6,39,0,1,1,2459,35,2285,29
41,175,2405,260,1,36,1219,2,1,2405,30,1509,6
38,191,1961,488,5,40,159,2,1,2815,2,3466,36
53,86,2945,598,6,38,539,1,1,2160,45,2447,15
8,308,689,296,1,35,1878,2,1,1207,29,799,6
54,272,3173,832,2,40,67,1,1,2108,2,1694,3
16,247,962,218,5,30,1157,2,0,530,31,767,4
5,472,364,155,1,24,1925,2,0,524,35,2035,44
8,575,718,97,1,24,1884,2,1,1352,2,3690,31
54,392,3212,355,1,36,1784,2,0,1697,29,221,3
37,467,1778,27,1,20,1820,2,0,72,44,3515,48
8,105,551,165,5,34,1378,2,0,148,25,1408,50
54,528,3374,224,1,19,2089,2,1,822,9,2587,53
3,57,135,583,1,34,1269,2,1,1174,45,1178,2
26,399,1269,48,5,24,1667,2,0,628,29,3227,54
33,172,1672,937,1,38,713,1,1,1549,7,4396,51
41,370,2539,651,5,36,822,1,0,674,29,254,6
3,57,154,244,5,28,1847,2,0,1417,7,1065,0
45,357,2793,143,5,34,1343,2,0,642,38,1902,42
45,64,2638,77,1,28,58,2,0,1621,3,3787,33
39,42,2281,375,1,36,1639,2,1,1711,38,4672,52
41,331,2373,248,1,32,1712,2,0,642,31,1671,24
45,299,2723,701,5,40,1,1,1,2672,46,3088,29
47,592,2874,237,5,34,1124,1,1,2135,29,4459,47
39,11,2123,59,5,22,1901,2,0,764,2,114,5
33,152,1537,294,1,23,1902,1,1,2568,7,2001,19
15,36,778,470,5,40,1,1,1,2853,48,4161,59
26,145,1260,830,7,40,48,1,1,1955,12,380,21
38,302,2020,320,1,36,1421,2,1,2133,44,4224,50
39,10,2112,564,1,38,484,1,1,955,7,4954,62
32,352,1455,50,1,23,2062,2,1,826,38,3727,35
33,162,1631,1022,1,37,1171,1,1,2235,29,1721,0
39,26,2195,100,1,26,1503,2,0,548,29,2289,39
5,472,351,29,1,20,2085,2,0,531,15,875,18
37,555,1881,756,1,38,593,2,1,2102,2,4250,42
32,127,1430,297,1,30,1753,2,0,1888,7,369,17
1,355,32,105,1,29,1943,2,0,193,7,2490,35
16,102,867,328,1,37,1249,2,1,888,29,2884,47
16,362,1010,452,1,37,1313,2,1,2132,36,4682,61
47,592,2875,162,5,32,1465,1,1,2319,44,3332,36
37,555,1876,600,1,36,1272,2,1,1113,18,1458,31
16,362,1020,796,1,39,183,1,1,1166,48,2010,10
16,243,891,364,5,38,828,2,1,1370,29,4871,62
5,468,319,155,1,27,1989,2,0,154,24,3767,43
24,569,1224,254,1,29,1860,1,1,2429,29,4249,46
39,13,2130,114,1,27,1765,2,0,1887,45,1145,2
45,338,2747,452,5,38,1100,2,1,2147,21,4625,58
55,453,3389,1013,5,40,1,1,1,2732,7,1510,8
41,370,2522,132,5,28,1657,2,0,1694,41,416,23
20,593,1156,433,5,40,14,2,1,2215,23,1454,8
41,370,2522,32,1,24,2001,2,0,649,3,2939,29
53,333,2996,801,1,31,1814,2,1,1253,5,4747,63
29,436,1374,1036,1,36,741,1,1,847,29,2160,26
53,546,3017,518,5,38,819,2,1,2042,29,1425,11
33,158,1582,552,5,30,1408,1,1,1518,7,4619,63
27,379,1326,36,5,14,1219,2,0,1939,27,174,6
39,13,2144,63,1,28,1820,2,1,1542,7,2509,50
26,492,1290,631,5,39,183,2,1,1527,4,3676,40
33,157,1574,676,1,31,1532,1,0,296,5,2142,32
41,315,2373,114,1,27,1753,2,0,168,38,3291,51
54,518,3336,326,1,27,1690,1,0,251,21,1747,24
16,267,970,884,1,39,770,1,1,1707,7,4067,37
33,160,1611,473,1,26,1651,1,1,780,29,1292,12
54,392,3238,340,1,36,1545,2,1,889,44,1631,46
38,191,1989,78,1,28,1833,2,1,2778,29,3940,51
45,299,2637,77,5,27,1690,2,0,1779,3,2069,6
37,417,1865,624,1,38,464,2,1,1525,7,3491,31
38,200,2002,677,5,40,0,2,1,2236,46,1752,7
3,60,200,47,1,23,2099,2,0,147,23,2506,48
38,302,2017,278,1,30,1864,2,0,1942,49,251,7
8,92,517,177,1,31,1573,2,0,605,3,2983,39
45,338,2784,658,5,37,971,2,1,1979,44,3655,60
39,14,2153,258,1,35,1088,2,1,2705,38,4557,51
39,95,2315,779,1,40,76,2,1,850,29,3375,32
3,60,211,278,1,25,1717,1,0,1319,29,640,16
38,360,2048,466,5,35,630,1,1,2473,7,2539,16
15,408,837,115,5,30,1717,2,1,2011,43,1446,8
3,48,45,8,1,14,2063,2,0,573,4,294,11
33,151,1509,783,1,39,307,1,1,2479,2,3797,36
54,464,3285,336,1,31,1741,2,0,432,29,1159,2
8,277,683,388,1,36,1541,2,1,849,5,3023,36
41,175,2405,205,1,36,1531,2,1,2779,15,1705,26
33,156,1457,340,5,27,929,2,0,1309,4,2169,31
8,277,681,433,1,37,1537,2,1,927,29,3985,44
38,83,1924,261,1,36,1671,2,0,222,44,963,21
39,42,2296,214,1,32,1800,1,0,175,29,2688,37
45,84,2681,881,1,40,0,2,1,2030,29,4637,57
41,312,2474,754,1,40,125,1,1,1461,28,978,0
45,338,2765,515,1,39,9,2,1,2667,29,2115,15
54,400,3259,417,5,39,741,2,1,977,44,2957,21
13,208,749,565,5,38,520,2,1,2507,7,2764,18
7,287,512,95,5,25,1864,1,1,1203,29,2826,33
0,36,5,675,5,37,895,2,1,2296,1,1667,2
38,302,1890,193,1,33,1820,2,0,1798,7,2629,15
33,171,1668,168,5,18,1701,1,0,1690,44,72,3
3,60,222,893,1,38,516,1,1,2699,41,4194,53
26,445,1278,294,5,38,726,2,1,864,41,2086,31
15,288,766,109,5,28,1208,2,0,32,29,567,9
38,582,2076,155,1,31,1623,2,0,557,41,3162,29
38,481,2059,113,1,24,1698,2,1,818,48,4713,57
53,576,3031,219,5,34,1657,2,0,371,30,3890,40
54,272,3070,168,5,30,1943,2,0,63,29,1417,22
5,474,412,779,1,36,1330,1,1,2807,7,4281,46
37,417,1838,124,1,27,2002,2,0,295,29,2041,30
3,410,249,676,1,33,1429,1,1,2139,9,4074,45
33,156,1565,188,5,23,1820,1,0,1789,18,754,58
54,272,3076,101,5,22,1690,2,1,2818,29,1546,0
36,66,1750,407,1,34,963,2,1,2130,7,3928,49
47,591,2867,115,5,25,1758,2,1,2159,7,2662,17
16,247,912,95,1,26,1732,2,0,1309,23,10,18
8,92,524,318,1,33,1228,2,1,2250,24,1338,46
54,273,3145,165,1,30,1854,2,0,1887,48,507,26
54,273,3144,50,1,26,2040,2,0,749,32,1714,20
41,280,2447,0,1,24,2014,1,0,123,32,92,17
33,151,1500,357,1,32,1657,2,1,1956,18,1294,49
54,392,3224,751,1,37,836,1,1,1126,40,1591,30
8,100,667,311,5,37,699,2,1,1568,38,2897,42
26,492,1291,612,5,38,565,2,1,2421,7,2993,24
15,495,845,26,1,22,2037,2,0,476,29,880,54
14,239,765,1151,5,36,609,1,1,897,46,4677,59
33,152,1546,1001,1,39,565,1,1,2495,29,3613,33
3,62,229,979,1,36,1311,1,1,2243,29,2824,25
38,302,2038,615,1,38,596,2,1,1494,7,835,1
54,400,3034,59,5,24,1304,2,0,629,3,2068,21
36,227,1756,792,5,40,1,2,1,2358,45,3832,56
53,101,2972,727,6,39,429,1,1,1995,43,2966,29
3,410,257,579,1,35,1194,2,1,1525,25,3483,42
33,493,1457,196,1,28,2001,2,0,501,46,695,33
39,14,2154,267,1,37,1320,2,1,2544,12,3514,53
5,181,315,114,1,25,1694,2,0,648,18,334,16
15,40,793,421,1,37,747,2,1,2154,38,4661,62
24,237,1212,953,1,39,823,1,1,2400,29,4895,58
45,338,2762,338,1,33,1501,2,1,1979,44,3369,34
3,410,248,664,1,35,1026,2,1,1528,29,2265,14
5,472,361,671,1,36,1405,1,1,1274,47,3448,31
26,567,1308,673,5,39,0,2,1,2101,7,3081,23
5,562,473,1067,1,36,1350,1,1,68,43,214,30
38,543,2068,95,1,25,1717,2,1,892,31,58,2
5,181,314,81,1,24,1957,1,0,632,47,4193,59
39,21,2190,289,1,30,1489,1,1,934,4,2818,26
15,408,835,97,1,27,1234,2,1,2895,12,4658,63
15,422,839,379,1,39,325,2,1,1959,29,4830,57
28,217,1327,23,5,19,1430,2,0,495,23,928,25
3,54,56,751,5,40,170,2,1,2831,45,1222,7
38,289,2011,713,1,39,191,2,1,1045,44,4020,54
38,83,1943,158,5,26,1643,2,0,1644,0,4623,54
33,150,1490,623,1,36,416,1,1,888,29,3589,60
39,589,2344,792,2,40,116,1,1,2122,29,3949,40
39,28,2231,352,1,33,1178,2,0,424,6,1431,56
45,338,2637,87,1,26,1948,2,0,386,31,3084,54
16,362,1034,89,1,23,1755,2,0,1773,44,1088,23
3,56,42,177,1,28,1864,2,0,72,46,2788,32
33,152,1531,1010,1,40,248,1,1,1503,15,3498,39
39,95,2309,120,1,24,64,2,0,98,43,2851,32
18,122,1079,688,1,37,1062,1,1,1574,29,1695,26
41,285,2373,2,1,24,2066,2,0,208,29,4471,57
41,370,2564,485,1,36,1012,2,1,2057,20,4397,45
41,466,2600,323,1,36,479,2,1,2066,25,3075,27
54,400,3034,59,1,23,1841,2,0,1935,7,751,13
5,472,369,193,1,25,1843,2,1,843,29,3138,22
38,200,2005,585,1,40,2,2,1,2497,47,1401,1
1,2,14,11,5,20,36,2,0,798,38,475,24
33,162,1628,938,1,36,1168,1,1,1029,40,4653,60
3,409,241,854,5,40,1,2,1,1498,2,2013,18
8,109,594,59,1,26,1871,2,0,1756,44,2416,21
54,400,3250,77,5,25,1408,2,0,1890,25,2805,31
15,221,799,291,1,37,1105,2,1,2862,29,4645,55
39,13,2139,164,5,27,1477,2,1,818,48,3532,52
54,528,3370,676,1,37,559,2,1,2437,21,2309,51
16,276,971,244,5,34,1633,2,0,494,29,753,29
39,28,2221,578,5,40,213,2,1,1494,7,4373,55
38,191,1994,42,5,24,1643,2,0,1633,31,1200,54
39,37,2265,254,5,32,1424,2,1,1028,49,546,34
45,338,2744,37,1,22,51,2,0,1441,21,3206,26
39,28,2217,485,5,38,208,2,1,2473,32,4908,59
5,557,437,663,1,36,1226,2,1,1532,48,1168,51
41,175,2426,309,5,37,551,2,1,2218,23,1399,2
35,342,1739,312,5,28,1654,2,0,501,30,3550,29
33,151,1499,490,1,33,822,1,0,205,16,3063,58
38,582,2076,50,1,26,1677,2,0,1890,21,464,1
8,104,550,117,5,24,1719,2,0,308,16,950,40
54,392,3206,132,1,23,2039,1,0,1418,31,502,44
33,15,1460,114,1,21,2031,1,0,72,7,1707,16
33,152,1538,352,1,29,1701,1,0,125,27,4316,42
5,472,314,340,1,26,1895,2,0,1807,1,1778,7
54,519,3353,492,1,36,1392,2,1,888,29,2885,61
43,17,2625,6,5,20,2108,2,0,1294,25,1718,22
53,86,2951,495,6,38,892,1,1,2074,29,4733,63
40,344,2367,1028,1,35,1234,1,1,2301,29,177,29
1,3,15,59,1,24,1701,2,0,1683,30,71,26
16,311,861,5,5,18,1489,2,0,204,3,2055,56
25,182,1232,962,7,40,94,1,1,926,4,3547,52
3,56,72,90,1,20,2001,2,0,1804,18,434,51
48,446,2891,775,1,39,409,2,0,1294,29,1602,8
16,229,876,585,5,40,0,2,1,2100,44,2180,10
3,452,299,1019,5,37,1052,1,0,558,26,620,7
39,42,2298,800,1,39,1,1,1,2816,10,3267,30
16,324,989,615,5,37,949,2,1,1979,44,3855,53
37,555,1874,114,1,26,1931,2,0,637,2,364,36
37,417,1854,662,5,39,267,2,1,2446,7,1675,10
8,112,622,437,5,34,1029,2,1,1979,44,3004,27
54,341,3180,65,1,19,1943,2,0,90,29,278,3
18,68,1074,275,5,29,1605,2,1,2020,29,910,6
33,168,1646,306,1,29,1956,1,0,331,29,2004,16
41,370,2523,50,1,26,1730,2,0,763,45,343,25
53,294,2990,751,1,36,617,2,1,2248,7,3104,22
20,506,1134,612,5,39,598,2,1,2147,21,4590,55
33,162,1628,960,1,36,994,1,1,2455,27,4604,50
38,191,1990,114,1,29,1573,2,1,867,7,3513,34
36,386,1768,801,7,38,452,1,0,1663,11,3669,46
5,557,438,775,1,37,923,1,1,1505,29,4212,41
38,289,2008,631,5,39,291,2,1,779,30,1175,6
8,92,527,224,1,36,1587,2,1,2390,29,3304,30
3,56,114,751,1,38,871,2,1,2060,46,4113,41
45,299,2701,377,5,36,1142,2,1,1978,38,3037,29
39,21,2185,375,1,35,1350,2,0,459,45,1122,61
5,559,453,911,1,38,1488,1,1,1938,44,4426,53
20,596,1179,421,1,38,1215,2,1,2104,31,3184,43
45,338,2744,90,1,26,1971,2,0,501,45,2230,35
54,272,3069,84,1,27,1982,2,0,350,15,293,12
35,195,1724,473,1,32,1365,2,1,1254,46,3022,29
41,137,2390,552,1,39,542,2,1,1506,35,1730,47
54,272,3129,165,5,9,1769,2,0,1480,7,1538,50
54,272,3078,326,1,31,1127,2,1,2886,29,2307,9
37,303,1791,231,1,31,1656,2,0,722,40,593,53
45,338,2744,47,1,26,2001,2,0,469,29,2207,20
20,594,1167,166,5,35,1350,2,1,2200,40,1499,35
55,538,3415,132,1,25,2001,2,0,605,15,2997,57
45,235,2688,312,1,30,1693,2,1,1057,40,1512,7
5,474,413,283,5,25,1925,2,0,232,8,1782,29
39,11,2121,21,5,23,1392,2,0,403,0,1058,49
54,514,3316,553,1,34,1320,1,1,1384,29,2879,42
8,309,694,29,1,19,1864,2,0,509,49,2279,9
8,92,531,352,1,37,996,2,1,2529,6,1956,9
33,158,1589,706,1,34,1799,1,0,625,18,2947,33
29,435,1355,893,1,37,1069,1,1,1389,29,3838,37
50,456,2913,183,1,28,1949,2,1,1607,0,1227,43
38,79,1895,148,1,27,1851,1,0,1403,12,862,11
54,514,3317,296,1,29,1943,2,1,1198,28,3060,47
54,400,3259,516,5,39,421,2,1,1110,31,4621,52
5,472,383,177,5,19,1802,2,0,800,6,229,27
8,213,670,326,1,33,801,1,0,735,35,657,42
54,131,3044,269,1,33,1771,2,0,364,7,4949,62
15,465,842,294,1,23,1886,2,1,2019,17,734,37
39,27,2204,36,1,24,1925,2,0,1299,31,1572,49
54,528,3368,340,1,29,1629,2,0,460,38,3717,63
45,301,2743,29,1,19,1820,2,0,431,17,359,43
3,57,164,701,1,36,825,1,1,1170,29,4840,63
54,392,3217,434,1,36,885,2,1,888,29,4208,47
26,492,1294,716,6,40,5,2,1,2016,8,402,42
54,392,3210,396,1,36,1746,2,1,1163,5,4140,39
41,370,2524,5,1,19,1583,2,0,328,18,2413,14
5,468,323,632,1,37,760,2,0,1804,44,746,4
41,331,2373,61,1,26,1887,2,0,1693,38,595,29
29,218,1335,388,1,28,1814,1,1,2176,29,1341,0
3,56,91,476,1,36,1581,1,1,1574,29,3651,29
8,106,558,470,1,38,1220,2,1,1054,8,1508,3
53,86,2937,323,1,36,1613,2,1,1247,44,451,3
41,316,2486,86,1,28,1901,2,0,1450,7,903,24
3,57,165,567,1,36,1532,1,1,1972,31,3231,46
54,274,3163,414,1,34,1413,1,1,1023,29,2949,23
39,37,2259,360,1,36,1230,2,1,1744,31,3598,30
39,42,2279,965,5,40,4,1,1,2535,4,2408,12
3,59,197,792,1,35,1578,1,0,32,9,2417,46
3,56,59,168,1,26,1985,2,0,799,29,440,2
3,57,151,712,5,39,926,1,1,2473,48,2131,12
16,247,954,59,1,24,1677,2,0,577,7,459,11
33,157,1572,168,5,25,1968,2,0,93,2,2558,23
16,324,1001,555,1,36,1291,2,1,1983,48,4132,62
5,472,314,609,5,28,1701,1,0,482,36,35,48
53,403,3004,688,6,36,1061,1,1,1557,7,2933,41
33,549,1707,652,1,38,625,2,1,2351,15,584,12
54,400,3271,827,5,40,248,1,1,2219,29,1974,8
33,151,1507,960,1,40,191,1,1,969,24,1289,0
33,16,1462,148,5,1,372,2,0,1400,41,993,45
39,10,2099,352,1,35,1219,2,1,2473,46,2747,34
8,106,563,579,5,40,5,1,1,2182,15,3068,34
24,237,1212,1048,1,40,341,1,1,1703,18,2173,18
8,92,526,329,1,37,748,2,1,2779,15,493,32
5,560,460,860,1,36,1477,1,0,1889,1,912,8
41,466,2604,81,5,26,776,2,0,1867,38,519,36
5,558,447,952,1,40,0,1,1,2084,9,1164,2
54,514,3323,727,1,37,1263,2,1,2439,32,2910,24
39,14,2150,191,5,34,1371,2,0,1781,7,2049,5
46,241,2810,321,5,39,577,2,1,2306,29,1544,9
8,109,516,145,1,26,1633,2,0,1932,31,1689,0
5,473,398,832,1,36,1068,1,0,174,7,441,20
55,453,3387,462,1,36,1677,1,0,299,21,4823,58
8,110,598,373,1,33,1529,2,1,1975,7,4917,59
5,471,344,487,1,38,1294,2,1,1718,25,4347,59
8,114,644,95,1,28,1871,2,1,1603,7,2580,21
5,557,440,383,1,31,1453,2,0,493,7,1999,45
54,392,3205,143,1,25,1765,1,1,2612,8,730,14
26,496,1303,1039,1,40,1,1,1,2143,43,1594,20
46,498,2858,638,1,38,357,1,1,1982,46,391,44
29,435,1360,862,1,37,1295,1,1,2029,7,2941,30
33,151,1497,839,5,40,69,1,1,875,9,1309,14
54,272,3141,703,5,35,1596,1,1,1979,44,3207,46
39,10,2102,528,5,38,528,1,1,2515,44,4382,61
41,175,2430,588,1,40,125,2,1,1506,35,980,41
8,105,575,339,5,38,319,2,1,1539,29,4095,41
53,333,2993,312,1,11,1904,2,0,161,25,42,10
55,541,3417,1019,5,38,671,1,1,2473,48,1468,18
54,131,3045,368,1,36,1506,2,1,2862,29,2866,40
45,299,2637,139,1,27,1784,2,0,1314,4,2803,41
